Problem,Algorithm,GenNo,PopSize,Median-HV,IQR-HV,Median-spreads,IQR-spreads,Median-PFS,IQR-PFS
 POM3B, SPEA2SC-2048,7,100,1301031.49,7804.48965,0.582614991,0.0585039,100,0
 POM3B, SPEA2SC-10000,7,100,1303654.914,15283.98988,0.582101327,0.068291341,100,0
 POM3B, NSGAIISC-10000,7,100,1304264.887,13720.55973,0.633428191,0.055929161,100,0
 POM3C, NSGAII-normal,7,100,998078.8916,31868.22965,0.559145843,0.051845438,100,0
 POM3C, NSGAIISC-8192,7,100,1012291.887,38509.4216,0.568443262,0.049559742,100,0
 POM3C, SPEA2SC-512,7,100,1011079.105,46315.01768,0.607168738,0.037978615,100,0
 POM3C, NSGAIISC-4096,7,100,1016350.016,44714.70125,0.584020447,0.05691778,100,0
 POM3C, SPEA2SC-100,7,100,1001898.027,34293.41988,0.62031307,0.080093221,100,0
 POM3C, NSGAIISC-1024,7,100,1007972.546,54235.00788,0.577718369,0.079070368,100,0
 POM3C, NSGAIISC-100,7,100,1004310.956,40885.9636,0.585620066,0.074205957,100,0
 POM3C, NSGAIISC-512,7,100,995696.3698,47555.50948,0.577987111,0.103011954,100,0
 POM3C, SPEA2SC-1024,7,100,992163.5563,23495.02015,0.598928108,0.042355526,100,0
 POM3C, NSGAIISC-2048,7,100,996368.903,31060.42043,0.59389164,0.105794428,100,0
 POM3C, SPEA2-normal,7,100,995407.6155,30093.3065,0.598758187,0.061205315,100,0
 POM3C, SPEA2SC-8192,7,100,998664.5579,42202.71408,0.60192867,0.071375205,100,0
 POM3C, SPEA2SC-4096,7,100,1013929.093,42357.40218,0.613707035,0.070111194,100,0
 POM3C, SPEA2SC-2048,7,100,995243.5812,49695.2116,0.594831398,0.053443863,100,0
 POM3C, SPEA2SC-10000,7,100,1011815.75,34959.6684,0.618928915,0.067022532,100,0
 POM3C, NSGAIISC-10000,7,100,997614.3326,46520.20218,0.585329796,0.095410259,100,0
 POM3D, NSGAII-normal,7,100,1290509.722,12316.46363,0.739303676,0.07280932,100,0
 POM3D, NSGAIISC-8192,7,100,1295646.653,20604.64868,0.771783355,0.07842416,100,0
 POM3D, SPEA2SC-512,7,100,1293301.706,18822.869,0.731754788,0.101582926,100,0
 POM3D, NSGAIISC-4096,7,100,1299818.565,15320.47363,0.760269691,0.096352514,100,0
 POM3D, SPEA2SC-100,7,100,1293270.094,10110.7974,0.710632174,0.087472874,100,0
 POM3D, NSGAIISC-1024,7,100,1294162.549,7849.942425,0.745927988,0.051816942,100,0
 POM3D, NSGAIISC-100,7,100,1294247.347,10708.84343,0.732415841,0.06939024,100,0
 POM3D, NSGAIISC-512,7,100,1297468.948,26214.37453,0.770328136,0.075128864,100,0
 POM3D, SPEA2SC-1024,7,100,1296969.571,15567.33515,0.712352122,0.036062845,100,0
 POM3D, NSGAIISC-2048,7,100,1300690.606,15917.67435,0.794252072,0.090874755,100,0
 POM3D, SPEA2-normal,7,100,1293445.411,12593.6359,0.69819247,0.06235953,100,0
 POM3D, SPEA2SC-8192,7,100,1299656.727,14538.88468,0.731238602,0.063561809,100,0
 POM3D, SPEA2SC-4096,7,100,1299140.825,16928.48348,0.722278937,0.05235443,100,0
 POM3D, SPEA2SC-2048,7,100,1297679.364,13610.57538,0.711839964,0.073194914,100,0
 POM3D, SPEA2SC-10000,7,100,1299782.082,24036.5146,0.715567364,0.076937754,100,0
 POM3D, NSGAIISC-10000,7,100,1296164.161,26846.74633,0.775488575,0.052324382,100,0
 xomo_flight, NSGAII-normal,7,100,140977671.8,2272605.859,0.681019459,0.035372356,100,0
 xomo_flight, NSGAIISC-8192,7,100,139437714,1804331.819,0.669612023,0.058762016,100,0
 xomo_flight, SPEA2SC-512,7,100,139963934.6,968142.2005,0.646460839,0.071024088,100,0
 xomo_flight, NSGAIISC-4096,7,100,139943885.6,2954023.038,0.713476542,0.067419249,100,0
 xomo_flight, SPEA2SC-100,7,100,139717155.8,1832609.582,0.649070494,0.070325187,100,0
 xomo_flight, NSGAIISC-1024,7,100,140856078.9,2050265.637,0.659907595,0.045146351,100,0
 xomo_flight, NSGAIISC-100,7,100,140451814.6,2525876.319,0.671259221,0.049297056,100,0
 xomo_flight, NSGAIISC-512,7,100,139847377.3,1993756.273,0.67606376,0.045660902,100,0
 xomo_flight, SPEA2SC-1024,7,100,139957410.5,2943673.395,0.654589262,0.059806985,100,0
 xomo_flight, NSGAIISC-2048,7,100,139741505.3,1703992.268,0.656758164,0.065138421,100,0
 xomo_flight, SPEA2-normal,7,100,140027800.4,1689871.923,0.662207962,0.055758554,100,0
 xomo_flight, SPEA2SC-8192,7,100,139885393.4,1840517.573,0.637698923,0.040085566,100,0
 xomo_flight, SPEA2SC-4096,7,100,140656122.5,2677354.307,0.628499492,0.038013791,100,0
 xomo_flight, SPEA2SC-2048,7,100,140358791,1738649.834,0.668479259,0.062787737,100,0
 xomo_flight, SPEA2SC-10000,7,100,140838660,2199574.191,0.651058306,0.052709119,100,0
 xomo_flight, NSGAIISC-10000,7,100,140125390.3,2630484.072,0.66055093,0.056633163,100,0
 xomo_all, NSGAII-normal,7,100,140847165,1443121.981,0.698258507,0.02890329,100,0
 xomo_all, NSGAIISC-8192,7,100,141192206.6,2233618.418,0.679824294,0.042298563,100,0
 xomo_all, SPEA2SC-512,7,100,141630452.1,1691026.902,0.646918931,0.037031304,100,0
 xomo_all, NSGAIISC-4096,7,100,140656671.8,2444190.79,0.69977627,0.051306452,100,0
 xomo_all, SPEA2SC-100,7,100,140788394.3,1683041.528,0.673839415,0.029952174,100,0
 xomo_all, NSGAIISC-1024,7,100,141464095,2114352.778,0.675495695,0.079564747,100,0
 xomo_all, NSGAIISC-100,7,100,139730658.9,2090570.862,0.670269916,0.068377165,100,0
 xomo_all, NSGAIISC-512,7,100,140933060.2,1431888.53,0.677988292,0.05471105,100,0
 xomo_all, SPEA2SC-1024,7,100,140759770.4,1390058.129,0.651600498,0.054901864,100,0
 xomo_all, NSGAIISC-2048,7,100,140311199.1,2327821.285,0.714700896,0.05930784,100,0
 xomo_all, SPEA2-normal,7,100,140978121.9,1821096.221,0.660841726,0.048257799,100,0
 xomo_all, SPEA2SC-8192,7,100,140731712.9,1573599.703,0.658811979,0.066605613,100,0
 xomo_all, SPEA2SC-4096,7,100,140514973.4,2089258.356,0.675140907,0.060355088,100,0
 xomo_all, SPEA2SC-2048,7,100,141702432.9,1362377.314,0.64320555,0.051920314,100,0
 xomo_all, SPEA2SC-10000,7,100,140928502.5,2151960.094,0.66108677,0.080306411,100,0
 xomo_all, NSGAIISC-10000,7,100,140380335.2,2334004.959,0.689224465,0.049990329,100,0
 xomo_ground, NSGAII-normal,7,100,140905331.1,1327005.073,0.67219612,0.041679036,100,0
 xomo_ground, NSGAIISC-8192,7,100,140766457.6,2318157.548,0.67150277,0.060034899,100,0
 xomo_ground, SPEA2SC-512,7,100,140881994.7,3291768.443,0.657735819,0.061332054,100,0
 xomo_ground, NSGAIISC-4096,7,100,140881249.5,1914601.788,0.665912571,0.03267657,100,0
 xomo_ground, SPEA2SC-100,7,100,140826964.7,2520413.257,0.635218807,0.058460878,100,0
 xomo_ground, NSGAIISC-1024,7,100,139626321.1,1518253.67,0.688038557,0.059285462,100,0
 xomo_ground, NSGAIISC-100,7,100,140410270,1466589.603,0.66415533,0.060005242,100,0
 xomo_ground, NSGAIISC-512,7,100,140655769.5,2399662.198,0.656763633,0.052817063,100,0
 xomo_ground, SPEA2SC-1024,7,100,140532583.5,2563883.458,0.659479042,0.056602898,100,0
 xomo_ground, NSGAIISC-2048,7,100,141318302.4,1996258.113,0.677848015,0.084748028,100,0
 xomo_ground, SPEA2-normal,7,100,141118483.9,1927342.336,0.653529968,0.032986554,100,0
 xomo_ground, SPEA2SC-8192,7,100,140509536,2068903.181,0.661108827,0.043103347,100,0
 xomo_ground, SPEA2SC-4096,7,100,140159381.3,1210586.025,0.638620375,0.041228568,100,0
 xomo_ground, SPEA2SC-2048,7,100,139254489.7,1929054.168,0.661642142,0.042853873,100,0
 xomo_ground, SPEA2SC-10000,7,100,140127357.1,2749139.213,0.661763372,0.040669103,100,0
 xomo_ground, NSGAIISC-10000,7,100,140353864,1691043.592,0.689237841,0.03976263,100,0
 xomo_osp, NSGAII-normal,7,100,140222204.5,1735675.515,0.702312092,0.069243096,100,0
 xomo_osp, NSGAIISC-8192,7,100,139865880.7,2093586.322,0.712660538,0.062420092,100,0
 xomo_osp, SPEA2SC-512,7,100,140511013.2,1962047.401,0.665518974,0.047200347,100,0
 xomo_osp, NSGAIISC-4096,7,100,140792001.7,1897795.056,0.710725953,0.085056304,100,0
 xomo_osp, SPEA2SC-100,7,100,139910430.9,1806633.306,0.650239699,0.036430776,100,0
 xomo_osp, NSGAIISC-1024,7,100,140911275.6,1831491.816,0.716024704,0.053019496,100,0
 xomo_osp, NSGAIISC-100,7,100,140288440.9,936742.2068,0.692751068,0.053525295,100,0
 xomo_osp, NSGAIISC-512,7,100,140856302.7,2948570.299,0.686254765,0.062961595,100,0
 xomo_osp, SPEA2SC-1024,7,100,140743104.3,1882742.727,0.669215034,0.039409533,100,0
 xomo_osp, NSGAIISC-2048,7,100,140900126.1,1754652.554,0.694592625,0.091672372,100,0
 xomo_osp, SPEA2-normal,7,100,140782148.5,1159440.458,0.667378261,0.021491929,100,0
 xomo_osp, SPEA2SC-8192,7,100,140987525.7,1623155.197,0.667642624,0.034763427,100,0
 xomo_osp, SPEA2SC-4096,7,100,141202851.4,1768884.275,0.668020282,0.028899337,100,0
 xomo_osp, SPEA2SC-2048,7,100,141319052,2005693.384,0.670874606,0.075441944,100,0
 xomo_osp, SPEA2SC-10000,7,100,141048092.6,2271100.124,0.675126642,0.042092494,100,0
 xomo_osp, NSGAIISC-10000,7,100,140793026.7,2027269.723,0.690047733,0.05503573,100,0
 xomoo2, NSGAII-normal,7,100,139119489.2,1569067.539,0.694793258,0.042655674,100,0
 xomoo2, NSGAIISC-8192,7,100,139971425.2,2051563.253,0.686776844,0.035271701,100,0
 xomoo2, SPEA2SC-512,7,100,139557204.7,1989176.977,0.667246092,0.049858368,100,0
 xomoo2, NSGAIISC-4096,7,100,139287986.3,3559345.244,0.67192644,0.034952356,100,0
 xomoo2, SPEA2SC-100,7,100,139378742.2,1833048.955,0.672380058,0.06531112,100,0
 xomoo2, NSGAIISC-1024,7,100,140059795.3,2385772.264,0.681860857,0.061519219,100,0
 xomoo2, NSGAIISC-100,7,100,139206783.7,1870106.537,0.658641586,0.058958033,100,0
 xomoo2, NSGAIISC-512,7,100,138521517.6,2040411.437,0.680870623,0.09617747,100,0
 xomoo2, SPEA2SC-1024,7,100,139337692.8,2130230.835,0.66834861,0.036871786,100,0
 xomoo2, NSGAIISC-2048,7,100,139824312.9,2797658.295,0.675847642,0.078610222,100,0
 xomoo2, SPEA2-normal,7,100,140576481.6,2366274.421,0.664337747,0.042171091,100,0
 xomoo2, SPEA2SC-8192,7,100,139365163.9,1709208.296,0.658040712,0.042142995,100,0
 xomoo2, SPEA2SC-4096,7,100,139366195.8,2355508.86,0.664157502,0.044672762,100,0
 xomoo2, SPEA2SC-2048,7,100,139182254.4,1995934.328,0.649077454,0.057219519,100,0
 xomoo2, SPEA2SC-10000,7,100,139543871.7,1896373.436,0.67279291,0.043720286,100,0
 xomoo2, NSGAIISC-10000,7,100,139934456.9,1785439.473,0.673734772,0.066490442,100,0
 MONRP_50_4_5_0_90, NSGAII-normal,7,100,418358.0951,11903.0432,0.622084308,0.094916032,100,0
 MONRP_50_4_5_0_90, NSGAIISC-8192,7,100,503361.3559,19693.06228,0.627878953,0.041778048,100,0
 MONRP_50_4_5_0_90, SPEA2SC-512,7,100,538286.8137,17120.68403,0.559778742,0.057959506,100,0
 MONRP_50_4_5_0_90, NSGAIISC-4096,7,100,148905.856,6453.591075,0.650044711,0.055431946,100,0
 MONRP_50_4_5_0_90, SPEA2SC-100,7,100,227777.592,11902.49638,0.582568001,0.062129198,100,0
 MONRP_50_4_5_0_90, NSGAIISC-1024,7,100,442642.6027,10733.36093,0.650851272,0.083579647,100,0
 MONRP_50_4_5_0_90, NSGAIISC-100,7,100,226716.5467,11165.47493,0.645671714,0.083333511,100,0
 MONRP_50_4_5_0_90, NSGAIISC-512,7,100,542556.8714,20466.75648,0.632545962,0.044403836,100,0
 MONRP_50_4_5_0_90, SPEA2SC-1024,7,100,444617.1025,16610.34233,0.572253009,0.059432947,100,0
 MONRP_50_4_5_0_90, NSGAIISC-2048,7,100,314056.7238,5922.647625,0.640491056,0.079614775,100,0
 MONRP_50_4_5_0_90, SPEA2-normal,7,100,429557.652,15563.20855,0.560757048,0.052876572,100,0
 MONRP_50_4_5_0_90, SPEA2SC-8192,7,100,509398.3338,17742.4282,0.553185429,0.024473727,100,0
 MONRP_50_4_5_0_90, SPEA2SC-4096,7,100,147576.8172,4648.966025,0.594460647,0.063955626,100,0
 MONRP_50_4_5_0_90, SPEA2SC-2048,7,100,317020.8336,20223.3482,0.592840351,0.048763131,100,0
 MONRP_50_4_5_0_90, SPEA2SC-10000,7,100,447886.119,21932.70585,0.571504184,0.061393723,100,0
 MONRP_50_4_5_0_90, NSGAIISC-10000,7,100,451766.8165,20303.0029,0.6147376,0.043611367,100,0
 MONRP_50_4_5_0_110, NSGAII-normal,7,100,515966.0753,12127.0787,0.629678881,0.060254819,100,0
 MONRP_50_4_5_0_110, NSGAIISC-8192,7,100,537818.8855,23951.87795,0.640262004,0.035022046,100,0
 MONRP_50_4_5_0_110, SPEA2SC-512,7,100,451398.8511,10843.52703,0.580503635,0.046900281,100,0
 MONRP_50_4_5_0_110, NSGAIISC-4096,7,100,151172.1138,6929.1963,0.643940314,0.06196296,100,0
 MONRP_50_4_5_0_110, SPEA2SC-100,7,100,381627.3085,14927.35188,0.582143251,0.050581095,100,0
 MONRP_50_4_5_0_110, NSGAIISC-1024,7,100,457110.9001,9013.20255,0.646023074,0.0627886,100,0
 MONRP_50_4_5_0_110, NSGAIISC-100,7,100,384054.6531,17230.6869,0.609303541,0.064534221,100,0
 MONRP_50_4_5_0_110, NSGAIISC-512,7,100,456421.2535,15561.55673,0.64014588,0.057525787,100,0
 MONRP_50_4_5_0_110, SPEA2SC-1024,7,100,452361.8213,9847.873075,0.56521602,0.056463446,100,0
 MONRP_50_4_5_0_110, NSGAIISC-2048,7,100,425548.7269,23266.8119,0.622841341,0.0491858,100,0
 MONRP_50_4_5_0_110, SPEA2-normal,7,100,513412.064,9024.69725,0.547959276,0.053275509,100,0
 MONRP_50_4_5_0_110, SPEA2SC-8192,7,100,535138.8067,22375.09223,0.602494704,0.060474145,100,0
 MONRP_50_4_5_0_110, SPEA2SC-4096,7,100,152313.7284,9178.518775,0.58722883,0.076451353,100,0
 MONRP_50_4_5_0_110, SPEA2SC-2048,7,100,427736.3496,15052.87625,0.572797212,0.045871709,100,0
 MONRP_50_4_5_0_110, SPEA2SC-10000,7,100,216888.3098,5402.251625,0.590132642,0.038406027,100,0
 MONRP_50_4_5_0_110, NSGAIISC-10000,7,100,219245.0704,7505.991625,0.634002246,0.019299067,100,0
 MONRP_50_4_5_4_90, NSGAII-normal,7,100,167921.6139,6153.9404,0.660537431,0.03790102,100,0
 MONRP_50_4_5_4_90, NSGAIISC-8192,7,100,267477.8081,11837.0671,0.630751589,0.076955065,100,0
 MONRP_50_4_5_4_90, SPEA2SC-512,7,100,540835.4891,16229.5799,0.565409398,0.034433695,100,0
 MONRP_50_4_5_4_90, NSGAIISC-4096,7,100,473095.7323,15184.21923,0.639793478,0.081518554,100,0
 MONRP_50_4_5_4_90, SPEA2SC-100,7,100,431317.0837,12571.62993,0.588182369,0.04995403,100,0
 MONRP_50_4_5_4_90, NSGAIISC-1024,7,100,124769.0319,5052.236575,0.62737101,0.059549966,100,0
 MONRP_50_4_5_4_90, NSGAIISC-100,7,100,433867.9618,16257.22703,0.626282223,0.055617464,100,0
 MONRP_50_4_5_4_90, NSGAIISC-512,7,100,542982.6023,21220.55553,0.635577679,0.033314063,100,0
 MONRP_50_4_5_4_90, SPEA2SC-1024,7,100,124996.0703,6610.362075,0.591672078,0.034465343,100,0
 MONRP_50_4_5_4_90, NSGAIISC-2048,7,100,268520.2137,9742.958475,0.650986235,0.050208769,100,0
 MONRP_50_4_5_4_90, SPEA2-normal,7,100,165940.4445,5063.33745,0.585300387,0.045401276,100,0
 MONRP_50_4_5_4_90, SPEA2SC-8192,7,100,264136.5452,8715.80635,0.582942341,0.061359751,100,0
 MONRP_50_4_5_4_90, SPEA2SC-4096,7,100,466876.8922,21659.2479,0.573986572,0.053302541,100,0
 MONRP_50_4_5_4_90, SPEA2SC-2048,7,100,270539.338,8018.535825,0.601437837,0.073627009,100,0
 MONRP_50_4_5_4_90, SPEA2SC-10000,7,100,286934.1865,10209.5662,0.584183753,0.029145862,100,0
 MONRP_50_4_5_4_90, NSGAIISC-10000,7,100,282366.8389,8410.88065,0.628672163,0.05357488,100,0
 MONRP_50_4_5_4_110, NSGAII-normal,7,100,248498.0794,6640.187825,0.674567211,0.057644636,100,0
 MONRP_50_4_5_4_110, NSGAIISC-8192,7,100,272392.4186,7873.266575,0.629140386,0.072872403,100,0
 MONRP_50_4_5_4_110, SPEA2SC-512,7,100,158975.3676,8567.284275,0.611778534,0.054061531,100,0
 MONRP_50_4_5_4_110, NSGAIISC-4096,7,100,222477.6062,5450.784875,0.647044758,0.072813763,100,0
 MONRP_50_4_5_4_110, SPEA2SC-100,7,100,282893.4666,11514.5561,0.573882487,0.038303492,100,0
 MONRP_50_4_5_4_110, NSGAIISC-1024,7,100,557975.7058,14500.58133,0.641072889,0.038198806,100,0
 MONRP_50_4_5_4_110, NSGAIISC-100,7,100,287367.9096,9705.1362,0.656494004,0.046799871,100,0
 MONRP_50_4_5_4_110, NSGAIISC-512,7,100,161175.2244,5393.531325,0.643007441,0.046128608,100,0
 MONRP_50_4_5_4_110, SPEA2SC-1024,7,100,556518.3381,15751.98753,0.591979201,0.09229633,100,0
 MONRP_50_4_5_4_110, NSGAIISC-2048,7,100,146387.7896,6900.28195,0.669622726,0.066505479,100,0
 MONRP_50_4_5_4_110, SPEA2-normal,7,100,248719.3008,3820.11735,0.588910667,0.058000367,100,0
 MONRP_50_4_5_4_110, SPEA2SC-8192,7,100,274319.0778,7026.99095,0.56400542,0.035627699,100,0
 MONRP_50_4_5_4_110, SPEA2SC-4096,7,100,220570.9414,4864.603775,0.59395161,0.059295869,100,0
 MONRP_50_4_5_4_110, SPEA2SC-2048,7,100,146549.6705,3545.195075,0.590055427,0.034584305,100,0
 MONRP_50_4_5_4_110, SPEA2SC-10000,7,100,582736.4923,23529.28035,0.594953853,0.057684602,100,0
 MONRP_50_4_5_4_110, NSGAIISC-10000,7,100,586315.2931,16445.59985,0.629239957,0.05058946,100,0
 POM3A, NSGAII-normal,8,100,1308334.217,5787.073925,0.611557224,0.078772081,100,0
 POM3A, NSGAIISC-8192,8,100,1308334.712,9440.313475,0.624589107,0.055326966,100,0
 POM3A, SPEA2SC-512,8,100,1306903.75,5476.9121,0.58442181,0.074834416,100,0
 POM3A, NSGAIISC-4096,8,100,1307492.847,6758.141775,0.63281632,0.06289587,100,0
 POM3A, SPEA2SC-100,8,100,1307779.067,7398.727075,0.604130801,0.065218184,100,0
 POM3A, NSGAIISC-1024,8,100,1306443.201,8726.745725,0.643975201,0.056360247,100,0
 POM3A, NSGAIISC-100,8,100,1308353.206,7585.057925,0.612456254,0.069413322,100,0
 POM3A, NSGAIISC-512,8,100,1307190.557,11978.15313,0.61286372,0.050131061,100,0
 POM3A, SPEA2SC-1024,8,100,1306570.564,7770.569425,0.620833912,0.085585789,100,0
 POM3A, NSGAIISC-2048,8,100,1306935.485,7273.896175,0.61999538,0.062623095,100,0
 POM3A, SPEA2-normal,8,100,1305755.074,7108.693825,0.559141525,0.079135314,100,0
 POM3A, SPEA2SC-8192,8,100,1307597.206,8106.3933,0.614066391,0.078890445,100,0
 POM3A, SPEA2SC-4096,8,100,1309373.835,11771.5393,0.589019379,0.052062856,100,0
 POM3A, SPEA2SC-2048,8,100,1306382.427,6533.577775,0.601086835,0.075844939,100,0
 POM3A, SPEA2SC-10000,8,100,1308152.934,7713.777625,0.59746347,0.055383998,100,0
 POM3A, NSGAIISC-10000,8,100,1305772.657,10854.2803,0.622511547,0.064292603,100,0
 POM3B, NSGAII-normal,8,100,1300082.71,7577.80755,0.622735385,0.047214421,100,0
 POM3B, NSGAIISC-8192,8,100,1301720.934,8887.960075,0.66132467,0.102479264,100,0
 POM3B, SPEA2SC-512,8,100,1301387.429,8572.86485,0.567697469,0.040871662,100,0
 POM3B, NSGAIISC-4096,8,100,1303437.054,10579.57543,0.599424124,0.073538721,100,0
 POM3B, SPEA2SC-100,8,100,1304170.801,10045.88618,0.585472874,0.061913677,100,0
 POM3B, NSGAIISC-1024,8,100,1304471.407,7234.3306,0.620909543,0.060151798,100,0
 POM3B, NSGAIISC-100,8,100,1298290.79,13522.74655,0.622876168,0.066374405,100,0
 POM3B, NSGAIISC-512,8,100,1301070.071,11404.79563,0.635280522,0.051177151,100,0
 POM3B, SPEA2SC-1024,8,100,1304232.76,10911.21138,0.578384078,0.044836656,100,0
 POM3B, NSGAIISC-2048,8,100,1303752.153,9630.79675,0.624861813,0.059439018,100,0
 POM3B, SPEA2-normal,8,100,1304009.112,13677.6817,0.58160439,0.068264259,100,0
 POM3B, SPEA2SC-8192,8,100,1300735.987,8876.6284,0.599570133,0.050690738,100,0
 POM3B, SPEA2SC-4096,8,100,1303822.224,3987.9186,0.588217424,0.078736666,100,0
 POM3B, SPEA2SC-2048,8,100,1303245.903,8014.30195,0.588772984,0.060767527,100,0
 POM3B, SPEA2SC-10000,8,100,1306888.367,13220.7454,0.615453495,0.045995306,100,0
 POM3B, NSGAIISC-10000,8,100,1304853.584,13784.93518,0.645782884,0.098396569,100,0
 POM3C, NSGAII-normal,8,100,1010217.694,35593.5459,0.590645838,0.09786833,100,0
 POM3C, NSGAIISC-8192,8,100,1018217.443,35133.29963,0.556673844,0.099377266,100,0
 POM3C, SPEA2SC-512,8,100,1019585.816,35821.10998,0.62122588,0.052213321,100,0
 POM3C, NSGAIISC-4096,8,100,1025035.632,39780.30003,0.616984098,0.084724421,100,0
 POM3C, SPEA2SC-100,8,100,1006898.747,35394.23015,0.603570091,0.067636601,100,0
 POM3C, NSGAIISC-1024,8,100,1017639.696,36052.72035,0.580048094,0.094493947,100,0
 POM3C, NSGAIISC-100,8,100,1019324.281,40278.6218,0.574209852,0.067619266,100,0
 POM3C, NSGAIISC-512,8,100,1006751.691,50743.5967,0.5678605,0.096370612,100,0
 POM3C, SPEA2SC-1024,8,100,1005838.412,26705.36745,0.620786177,0.050683707,100,0
 POM3C, NSGAIISC-2048,8,100,1005373.541,33128.4513,0.608843112,0.10278413,100,0
 POM3C, SPEA2-normal,8,100,1005794.431,39867.03385,0.598577572,0.069289786,100,0
 POM3C, SPEA2SC-8192,8,100,1014465.894,37034.19988,0.613025115,0.063056483,100,0
 POM3C, SPEA2SC-4096,8,100,1020697.334,38949.1742,0.619478227,0.052582649,100,0
 POM3C, SPEA2SC-2048,8,100,1012227.552,42137.4333,0.62849311,0.071412846,100,0
 POM3C, SPEA2SC-10000,8,100,1023235.488,37653.42405,0.613154777,0.061289346,100,0
 POM3C, NSGAIISC-10000,8,100,1023681.205,43250.3679,0.604041069,0.1100262,100,0
 POM3D, NSGAII-normal,8,100,1294376.397,11260.02715,0.753296021,0.061650059,100,0
 POM3D, NSGAIISC-8192,8,100,1295659.537,19698.27885,0.769335659,0.060607504,100,0
 POM3D, SPEA2SC-512,8,100,1305294.941,18107.09165,0.738075811,0.06615169,100,0
 POM3D, NSGAIISC-4096,8,100,1299825.963,16807.82623,0.769751671,0.078614303,100,0
 POM3D, SPEA2SC-100,8,100,1296425.308,9631.56695,0.726788643,0.054651059,100,0
 POM3D, NSGAIISC-1024,8,100,1294280.605,8283.429925,0.753791603,0.0612075,100,0
 POM3D, NSGAIISC-100,8,100,1295346.329,10294.37338,0.735598822,0.067251227,100,0
 POM3D, NSGAIISC-512,8,100,1301988.691,23822.98298,0.756598025,0.051421435,100,0
 POM3D, SPEA2SC-1024,8,100,1298708.706,20300.64503,0.708484198,0.032415911,100,0
 POM3D, NSGAIISC-2048,8,100,1300711.569,9681.95785,0.791983372,0.049082819,100,0
 POM3D, SPEA2-normal,8,100,1294608.034,10684.8652,0.711314605,0.06993692,100,0
 POM3D, SPEA2SC-8192,8,100,1300816.339,13509.79678,0.75863639,0.065459888,100,0
 POM3D, SPEA2SC-4096,8,100,1300016.989,15953.96498,0.749150189,0.084684429,100,0
 POM3D, SPEA2SC-2048,8,100,1301224.667,12432.2662,0.695241045,0.054136151,100,0
 POM3D, SPEA2SC-10000,8,100,1299824.067,21342.9291,0.725888636,0.126709541,100,0
 POM3D, NSGAIISC-10000,8,100,1299599.01,25944.76428,0.768050438,0.074015185,100,0
 xomo_flight, NSGAII-normal,8,100,141011876.5,1808844.55,0.689257758,0.036229515,100,0
 xomo_flight, NSGAIISC-8192,8,100,139450606.8,1805353.925,0.679153126,0.044876011,100,0
 xomo_flight, SPEA2SC-512,8,100,140240496.4,1206999.638,0.662770835,0.062958102,100,0
 xomo_flight, NSGAIISC-4096,8,100,140071072.4,2127844.369,0.703028172,0.051420828,100,0
 xomo_flight, SPEA2SC-100,8,100,139752914.5,2033774.189,0.647928121,0.0504341,100,0
 xomo_flight, NSGAIISC-1024,8,100,140874785.7,1811560.04,0.657907635,0.077203765,100,0
 xomo_flight, NSGAIISC-100,8,100,140792165.6,1993350.883,0.676956708,0.061932087,100,0
 xomo_flight, NSGAIISC-512,8,100,140146031.1,2056998.128,0.696332431,0.064446486,100,0
 xomo_flight, SPEA2SC-1024,8,100,140435583.7,2950217.758,0.663884325,0.083443586,100,0
 xomo_flight, NSGAIISC-2048,8,100,139851411.4,2426186.274,0.696966808,0.074101087,100,0
